verse_id,identifier,verse_num,label,surface,norm,suggested_canonical,bucket
24120,mn.109.than.html,1,LOC,palace of Migara's mother,palace of migara's mother,,likely_missing_canonical_entity
24168,mn.110.than.html,1,LOC,Eastern Monastery,eastern monastery,,likely_missing_canonical_entity
24168,mn.110.than.html,1,LOC,palace of Migara's mother,palace of migara's mother,,likely_missing_canonical_entity
24242,mn.116.piya.html,2,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24242,mn.116.piya.html,2,PERSON,Bhante,bhante,,likely_missing_canonical_entity
24242,mn.116.piya.html,2,PERSON,Venerable Sir,sir,,likely_noise_or_bad_ner
24245,mn.116.piya.html,5,LOC,Pandava mountain,pandava mountain,,likely_missing_canonical_entity
24247,mn.116.piya.html,7,LOC,Pandava mountain,pandava mountain,,likely_missing_canonical_entity
24247,mn.116.piya.html,7,LOC,Vepulla mountain,vepulla mountain,,likely_missing_canonical_entity
24249,mn.116.piya.html,9,LOC,Gijjhakuta mountain,gijjhakuta mountain,,likely_missing_canonical_entity
24249,mn.116.piya.html,9,LOC,Vepulla mountain,vepulla mountain,,likely_missing_canonical_entity
24251,mn.116.piya.html,11,LOC,Gijjhakuta mountain,gijjhakuta mountain,,likely_missing_canonical_entity
24251,mn.116.piya.html,11,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24253,mn.116.piya.html,13,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24253,mn.116.piya.html,13,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Bhavitatta,bhavitatta,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Isigili mountain,isigili mountain,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Nitha,nitha,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Pindola,pindola,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Piyadassi,piyadassi,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Sudassana,sudassana,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Sutava,sutava,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Upasabha,upasabha,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,LOC,Yasassi,yasassi,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,PERSON,Tatha,tatha,,likely_missing_canonical_entity
24257,mn.116.piya.html,17,PERSON,Uparittha,uparittha,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,GPE,Pindola,pindola,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,LOC,Gandhara,gandhara,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,LOC,Piyadassi,piyadassi,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Bhavitatta,bhavitatta,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Nitha,nitha,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Sudassana,sudassana,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Sutava,sutava,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Tatha,tatha,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Uparittha,uparittha,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Upasabha,upasabha,,likely_missing_canonical_entity
24259,mn.116.piya.html,19,PERSON,Yasassi,yasassi,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,GPE,Upanemisa,upanemisa,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,LOC,Pandita,pandita,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Jali,jali,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Nemisa,nemisa,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Sacca,sacca,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Santacitta,santacitta,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Subahu,subahu,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Tatha,tatha,,likely_missing_canonical_entity
24261,mn.116.piya.html,21,PERSON,Viraja,viraja,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,LOC,Gutijjita. Passi,gutijjita. passi,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,PERSON,Jita,jita,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,PERSON,Kala,kala,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,PERSON,Panga,panga,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,PERSON,Upakala,upakala,,likely_missing_canonical_entity
24262,mn.116.piya.html,22,PERSON,Vijita,vijita,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Anasava,anasava,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Asita,asita,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Ketuma,ketuma,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Lomahamsa,lomahamsa,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Manomaya,manomaya,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Pavatta,pavatta,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Sarabhanga,sarabhanga,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Sattha,sattha,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Tadadhimutta,tadadhimutta,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Uccangamaya,uccangamaya,,likely_missing_canonical_entity
24263,mn.116.piya.html,23,PERSON,Vimala,vimala,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Accuta,accuta,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Accutagamabyamaka,accutagamabyamaka,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Ariya,ariya,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Asayha,asayha,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Dabbila,dabbila,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Ketumbaraga,ketumbaraga,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Khemabhirata,khemabhirata,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Matanga,matanga,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Sorata,sorata,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Sumangala,sumangala,,likely_missing_canonical_entity
24264,mn.116.piya.html,24,PERSON,Suppatitthita,suppatitthita,,likely_missing_canonical_entity
24265,mn.116.piya.html,25,LOC,Sayha,sayha,,likely_missing_canonical_entity
24265,mn.116.piya.html,25,PERSON,Durannaya,durannaya,,likely_missing_canonical_entity
24265,mn.116.piya.html,25,PERSON,Uccaya,uccaya,,likely_missing_canonical_entity
24265,mn.116.piya.html,25,PERSON,Upananda,upananda,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Kesi,kesi,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Mahanama,mahanama,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Sikhi,sikhi,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Sundara,sundara,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Tissa,tissa,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Upatissa,upatissa,,likely_missing_canonical_entity
24266,mn.116.piya.html,26,PERSON,Uttara,uttara,,likely_missing_canonical_entity
24267,mn.116.piya.html,27,PERSON,Mangala,mangala,,likely_missing_canonical_entity
24267,mn.116.piya.html,27,PERSON,Saccanama,saccanama,,likely_missing_canonical_entity
24267,mn.116.piya.html,27,PERSON,Sundara,sundara,,likely_missing_canonical_entity
24267,mn.116.piya.html,27,PERSON,Upanita,upanita,,likely_missing_canonical_entity
24267,mn.116.piya.html,27,PERSON,Usabha,usabha,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Jayanta,jayanta,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Jeta,jeta,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Kanha,kanha,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Manatthaddha,manatthaddha,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Pabbata,pabbata,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Paduma,paduma,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Padumuttara,padumuttara,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Rakkhita,rakkhita,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Sobhita,sobhita,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Uppala,uppala,,likely_missing_canonical_entity
24268,mn.116.piya.html,28,PERSON,Vataraga,vataraga,,likely_missing_canonical_entity
24306,mn.118.than.html,1,LOC,Eastern Monastery,eastern monastery,,likely_missing_canonical_entity
24306,mn.118.than.html,1,LOC,palace of Migara 's mother,palace of migara 's mother,,likely_missing_canonical_entity
24306,mn.118.than.html,1,PERSON,Ven. Maha Cunda,maha cunda,,likely_missing_canonical_entity
24306,mn.118.than.html,1,PERSON,Ven. Maha Kappina,maha kappina,,likely_missing_canonical_entity
24306,mn.118.than.html,1,PERSON,Ven. Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
24306,mn.118.than.html,1,PERSON,Ven. Maha Kotthita,maha kotthita,,likely_missing_canonical_entity
24306,mn.118.than.html,1,PERSON,Ven. Revata,revata,,likely_missing_canonical_entity
24307,mn.118.than.html,2,LOC,Pavarana,pavarana,,likely_missing_canonical_entity
24397,mn.119.than.html,51,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
24405,mn.121.than.html,1,LOC,Eastern Monastery,eastern monastery,,likely_missing_canonical_entity
24405,mn.121.than.html,1,LOC,palace of Migara 's mother,palace of migara 's mother,,likely_missing_canonical_entity
24406,mn.121.than.html,2,LOC,palace of Migara's mother,palace of migara's mother,,likely_missing_canonical_entity
24426,mn.122.than.html,1,PERSON,Kala-khemaka,kala-khemaka,,likely_missing_canonical_entity
24426,mn.122.than.html,1,PERSON,Kala-khemaka,kala-khemaka,,likely_missing_canonical_entity
24427,mn.122.than.html,2,PERSON,Ghata,ghata,,likely_missing_canonical_entity
24427,mn.122.than.html,2,PERSON,Ghata,ghata,,likely_missing_canonical_entity
24427,mn.122.than.html,2,PERSON,Kala-khemaka,kala-khemaka,,likely_missing_canonical_entity
24428,mn.122.than.html,3,PERSON,Kala-khemaka,kala-khemaka,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,LOC,Forest Hut,forest hut,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,LOC,squirrels' feeding place,squirrels' feeding place,Squirrels' Sanctuary,likely_missing_alias_for_existing
24466,mn.125.horn.html,1,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,PERSON,Jayasena,jayasena,,likely_missing_canonical_entity
24466,mn.125.horn.html,1,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24467,mn.125.horn.html,2,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24469,mn.125.horn.html,4,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24471,mn.125.horn.html,6,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24471,mn.125.horn.html,6,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24473,mn.125.horn.html,8,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24473,mn.125.horn.html,8,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24473,mn.125.horn.html,8,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24473,mn.125.horn.html,8,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24474,mn.125.horn.html,9,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24474,mn.125.horn.html,9,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24474,mn.125.horn.html,9,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24474,mn.125.horn.html,9,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24475,mn.125.horn.html,10,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24475,mn.125.horn.html,10,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24475,mn.125.horn.html,10,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24476,mn.125.horn.html,11,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24476,mn.125.horn.html,11,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24476,mn.125.horn.html,11,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24476,mn.125.horn.html,11,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24476,mn.125.horn.html,11,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24477,mn.125.horn.html,12,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24477,mn.125.horn.html,12,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24477,mn.125.horn.html,12,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24477,mn.125.horn.html,12,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24481,mn.125.horn.html,16,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24481,mn.125.horn.html,16,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24481,mn.125.horn.html,16,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24482,mn.125.horn.html,17,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24483,mn.125.horn.html,18,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24484,mn.125.horn.html,19,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24484,mn.125.horn.html,19,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24484,mn.125.horn.html,19,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24485,mn.125.horn.html,20,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24485,mn.125.horn.html,20,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24485,mn.125.horn.html,20,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24485,mn.125.horn.html,20,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24485,mn.125.horn.html,20,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24486,mn.125.horn.html,21,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24486,mn.125.horn.html,21,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24487,mn.125.horn.html,22,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24488,mn.125.horn.html,23,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24489,mn.125.horn.html,24,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24490,mn.125.horn.html,25,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24491,mn.125.horn.html,26,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24492,mn.125.horn.html,27,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24494,mn.125.horn.html,29,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24494,mn.125.horn.html,29,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24498,mn.125.horn.html,33,LOC,Niraya hell,niraya hell,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24501,mn.125.horn.html,36,PERSON,Aggivessana,aggivessana,,likely_missing_canonical_entity
24502,mn.125.horn.html,37,PERSON,Aciravata,aciravata,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24504,mn.126.than.html,2,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24506,mn.126.than.html,4,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24506,mn.126.than.html,4,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24507,mn.126.than.html,5,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24507,mn.126.than.html,5,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24508,mn.126.than.html,6,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24508,mn.126.than.html,6,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24508,mn.126.than.html,6,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24508,mn.126.than.html,6,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24508,mn.126.than.html,6,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24509,mn.126.than.html,7,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24510,mn.126.than.html,8,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24510,mn.126.than.html,8,PERSON,Master Bhumija,bhumija,,likely_missing_canonical_entity
24512,mn.126.than.html,10,PERSON,Bhumija,bhumija,,likely_missing_canonical_entity
24530,mn.126.than.html,28,PERSON,Bhumija,bhumija,,likely_missing_canonical_entity
24530,mn.126.than.html,28,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24531,mn.126.than.html,29,PERSON,Prince Jayasena,prince jayasena,,likely_missing_canonical_entity
24532,mn.126.than.html,30,PERSON,Ven. Bhumija,bhumija,,likely_missing_canonical_entity
24577,mn.130.than.html,49,LOC,Great Hell,great hell,,likely_missing_canonical_entity
24577,mn.130.than.html,49,LOC,Great Hell.,great hell.,,likely_missing_canonical_entity
24579,mn.130.than.html,51,LOC,Great Hell,great hell,,likely_missing_canonical_entity
24580,mn.130.than.html,52,LOC,Great Hell,great hell,,likely_missing_canonical_entity
24581,mn.130.than.html,53,LOC,Great Hell,great hell,,likely_missing_canonical_entity
24581,mn.130.than.html,53,LOC,Great Hell,great hell,,likely_missing_canonical_entity
24584,mn.130.than.html,56,PERSON,Sword,sword,,likely_missing_canonical_entity
24585,mn.130.than.html,57,PERSON,Sword,sword,,likely_missing_canonical_entity
24592,mn.131.nana.html,1,PERSON,Tranquil Sage,tranquil sage,,likely_missing_canonical_entity
24593,mn.131.nana.html,2,PERSON,Tranquil Sage,tranquil sage,,likely_missing_canonical_entity
24594,mn.131.nana.html,3,LOC,Anaathapi.n.dika's monastery,anaathapi.n.dika's monastery,,likely_missing_canonical_entity
24594,mn.131.nana.html,3,LOC,Jeta Grove,jeta grove,,likely_missing_canonical_entity
24603,mn.131.than.html,1,PERSON,Mortality,mortality,,likely_missing_canonical_entity
24603,mn.131.than.html,1,PERSON,Peaceful Sage,peaceful sage,,likely_missing_canonical_entity
24604,mn.131.than.html,2,PERSON,Mortality,mortality,,likely_missing_canonical_entity
24604,mn.131.than.html,2,PERSON,Peaceful Sage,peaceful sage,,likely_missing_canonical_entity
24626,mn.135.nymo.html,2,PERSON,Todeyya 's son,todeyya 's son,,likely_missing_canonical_entity
24645,mn.135.nymo.html,21,PERSON,Todeyya's son,todeyya's son,,likely_missing_canonical_entity
24647,mn.135.than.html,1,PERSON,Todeyya's son,todeyya's son,,likely_missing_canonical_entity
24668,mn.135.than.html,22,PERSON,Todeyya's son,todeyya's son,,likely_missing_canonical_entity
24669,mn.136.nymo.html,1,LOC,Squirrels' Feeding Place,squirrels' feeding place,Squirrels' Sanctuary,likely_missing_alias_for_existing
24669,mn.136.nymo.html,1,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24670,mn.136.nymo.html,2,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24670,mn.136.nymo.html,2,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24670,mn.136.nymo.html,2,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24670,mn.136.nymo.html,2,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24671,mn.136.nymo.html,3,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24671,mn.136.nymo.html,3,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24671,mn.136.nymo.html,3,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24671,mn.136.nymo.html,3,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24671,mn.136.nymo.html,3,PERSON,Soon,soon,,likely_missing_canonical_entity
24672,mn.136.nymo.html,4,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24672,mn.136.nymo.html,4,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24673,mn.136.nymo.html,5,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24674,mn.136.nymo.html,6,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24674,mn.136.nymo.html,6,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24674,mn.136.nymo.html,6,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24674,mn.136.nymo.html,6,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24675,mn.136.nymo.html,7,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24676,mn.136.nymo.html,8,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24676,mn.136.nymo.html,8,PERSON,venerable Samiddhi,samiddhi,,likely_missing_canonical_entity
24689,mn.136.than.html,1,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24689,mn.136.than.html,1,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24689,mn.136.than.html,1,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24689,mn.136.than.html,1,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24691,mn.136.than.html,3,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24695,mn.136.than.html,7,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24695,mn.136.than.html,7,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24696,mn.136.than.html,8,PERSON,Elder,elder,,likely_noise_or_bad_ner
24696,mn.136.than.html,8,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24696,mn.136.than.html,8,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24696,mn.136.than.html,8,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24696,mn.136.than.html,8,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24697,mn.136.than.html,9,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24698,mn.136.than.html,10,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24698,mn.136.than.html,10,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24698,mn.136.than.html,10,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24699,mn.136.than.html,11,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24699,mn.136.than.html,11,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24700,mn.136.than.html,12,PERSON,Ven. Samiddhi,samiddhi,,likely_missing_canonical_entity
24701,mn.136.than.html,13,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24701,mn.136.than.html,13,PERSON,Potaliputta,potaliputta,,likely_missing_canonical_entity
24701,mn.136.than.html,13,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24701,mn.136.than.html,13,PERSON,Samiddhi,samiddhi,,likely_missing_canonical_entity
24727,mn.136.than.html,39,GPE,Skill,skill,,likely_missing_canonical_entity
24783,mn.138.than.html,10,PERSON,Kaccana,kaccana,,likely_missing_canonical_entity
24811,mn.140.than.html,3,GPE,Pukkusati,pukkusati,,likely_missing_canonical_entity
24811,mn.140.than.html,3,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
24813,mn.140.than.html,5,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
24813,mn.140.than.html,5,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
24819,mn.140.than.html,11,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
24820,mn.140.than.html,12,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
24844,mn.140.than.html,36,PERSON,Ven. Pukkusati,pukkusati,,likely_missing_canonical_entity
